"","Postal_Code","County","Row_ID","Order_Date","Ship_Date","Ship_Mode","Customer_ID","Customer_Name","Segment","City","State","Region","Product_ID","Category","Sub_Category","Product_Name","Sales","Quantity","Discount","Profit","Month","Year","Fulfillment","STATEFIPS"
"202","49201","Jackson County",7687,2016-11-25,2016-11-29,"Standard Class","BB-11545","Brenda Bowman","Corporate","Jackson","MI","Central","FUR-TA-10001095","Furniture","Tables","Chromcraft Round Conference Tables",1568.61,9,0,329.4081,"Nov",2016,4,"26"
"203","55044","Dakota County",245,2014-06-01,2014-06-06,"Second Class","DW-13480","Dianna Wilson","Home Office","Lakeville","MN","Central","FUR-CH-10004063","Furniture","Chairs","Global Deluxe High-Back Manager's Chair",2001.86,7,0,580.5394,"Jun",2014,5,"27"
"204","55044","Dakota County",6550,2015-07-30,2015-08-01,"First Class","GH-14410","Gary Hansen","Home Office","Lakeville","MN","Central","FUR-CH-10002304","Furniture","Chairs","Global Stack Chair without Arms, Black",155.88,6,0,38.97,"Jul",2015,2,"27"
"205","55113","Ramsey County",5853,2015-11-10,2015-11-14,"Standard Class","PO-19180","Philisse Overcash","Home Office","Roseville","MN","Central","FUR-FU-10004351","Furniture","Furnishings","Staple-based wall hangings",29.22,3,0,12.8568,"Nov",2015,4,"27"
"206","55407","Hennepin County",94,2015-01-31,2015-02-05,"Second Class","KB-16315","Karl Braun","Consumer","Minneapolis","MN","Central","FUR-FU-10003799","Furniture","Furnishings","Seth Thomas 13 1/2"" Wall Clock",53.34,3,0,16.5354,"Jan",2015,5,"27"
"207","55407","Hennepin County",641,2016-12-18,2016-12-22,"Standard Class","JD-16150","Justin Deggeller","Corporate","Minneapolis","MN","Central","FUR-FU-10000732","Furniture","Furnishings","Eldon 200 Class Desk Accessories",18.84,3,0,6.0288,"Dec",2016,4,"27"
"208","55407","Hennepin County",5064,2015-05-08,2015-05-12,"Standard Class","DL-12925","Daniel Lacy","Consumer","Minneapolis","MN","Central","FUR-FU-10000723","Furniture","Furnishings","Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",123.96,3,0,11.1564,"May",2015,4,"27"
"209","55407","Hennepin County",6047,2016-06-09,2016-06-16,"Standard Class","BF-11215","Benjamin Farhat","Home Office","Minneapolis","MN","Central","FUR-TA-10001771","Furniture","Tables","Bush Cubix Conference Tables, Fully Assembled",692.94,3,0,173.235,"Jun",2016,7,"27"
"210","55407","Hennepin County",6885,2015-05-31,2015-06-04,"Standard Class","BD-11320","Bill Donatelli","Consumer","Minneapolis","MN","Central","FUR-CH-10002320","Furniture","Chairs","Hon Pagoda Stacking Chairs",2567.84,8,0,770.352,"May",2015,4,"27"
"211","55901","Olmsted County",2036,2017-09-25,2017-09-29,"Standard Class","CT-11995","Carol Triggs","Consumer","Rochester","MN","Central","FUR-CH-10003061","Furniture","Chairs","Global Leather Task Chair, Black",269.97,3,0,51.2943,"Sep",2017,4,"27"
"212","55901","Olmsted County",5282,2015-09-05,2015-09-10,"Standard Class","SP-20860","Sung Pak","Corporate","Rochester","MN","Central","FUR-FU-10001706","Furniture","Furnishings","Longer-Life Soft White Bulbs",6.16,2,0,2.9568,"Sep",2015,5,"27"
"213","55901","Olmsted County",8578,2017-12-22,2017-12-26,"Standard Class","CM-12190","Charlotte Melton","Consumer","Rochester","MN","Central","FUR-TA-10004915","Furniture","Tables","Office Impressions End Table, 20-1/2""H x 24""W x 20""D",607.52,2,0,97.2032,"Dec",2017,4,"27"
"214","56301","Stearns County",3496,2017-09-24,2017-09-28,"Standard Class","KB-16240","Karen Bern","Corporate","Saint Cloud","MN","Central","FUR-CH-10000665","Furniture","Chairs","Global Airflow Leather Mesh Back Chair, Black",603.92,4,0,181.176,"Sep",2017,4,"27"
"215","56560","Clay County",2093,2014-11-17,2014-11-21,"Standard Class","MP-17470","Mark Packer","Home Office","Moorhead","MN","Central","FUR-CH-10004289","Furniture","Chairs","Global Super Steno Chair",479.9,5,0,81.583,"Nov",2014,4,"27"
"216","63122","St. Louis County",5156,2015-08-07,2015-08-08,"First Class","KW-16570","Kelly Williams","Consumer","Kirkwood","MO","Central","FUR-FU-10000305","Furniture","Furnishings","Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",212.94,3,0,34.0704,"Aug",2015,1,"29"
"217","63301","St. Charles County",7142,2017-09-07,2017-09-07,"Same Day","TG-21640","Trudy Glocke","Consumer","Saint Charles","MO","Central","FUR-FU-10003623","Furniture","Furnishings","DataProducts Ampli Magnifier Task Lamp, Black,",135.3,5,0,37.884,"Sep",2017,0,"29"
"218","63376","St. Charles County",1041,2016-03-20,2016-03-24,"Standard Class","RD-19660","Robert Dilbeck","Home Office","Saint Peters","MO","Central","FUR-TA-10001095","Furniture","Tables","Chromcraft Round Conference Tables",697.16,4,0,146.4036,"Mar",2016,4,"29"
"219","64118","Clay County",511,2017-11-26,2017-11-27,"First Class","LS-17245","Lynn Smith","Consumer","Gladstone","MO","Central","FUR-FU-10001290","Furniture","Furnishings","Executive Impressions Supervisor Wall Clock",126.3,3,0,40.416,"Nov",2017,1,"29"
"220","65109","Cole County",1037,2016-04-22,2016-04-26,"Standard Class","EL-13735","Ed Ludwig","Home Office","Jefferson City","MO","Central","FUR-FU-10003975","Furniture","Furnishings","Eldon Advantage Chair Mats for Low to Medium Pile Carpets",86.62,2,0,8.66199999999999,"Apr",2016,4,"29"
"221","65203","Boone County",9255,2014-02-11,2014-02-15,"Second Class","GA-14725","Guy Armstrong","Consumer","Columbia","MO","Central","FUR-CH-10001146","Furniture","Chairs","Global Value Mid-Back Manager's Chair, Gray",60.89,1,0,15.2225,"Feb",2014,4,"29"
"222","65203","Boone County",9258,2014-02-11,2014-02-15,"Second Class","GA-14725","Guy Armstrong","Consumer","Columbia","MO","Central","FUR-FU-10002298","Furniture","Furnishings","Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",332.94,3,0,53.2704,"Feb",2014,4,"29"
"223","65807","Greene County",1989,2015-11-09,2015-11-13,"Standard Class","AS-10090","Adam Shillingsburg","Consumer","Springfield","MO","Central","FUR-TA-10002855","Furniture","Tables","Bevis Round Conference Table Top & Single Column Base",1024.38,7,0,215.1198,"Nov",2015,4,"29"
"224","65807","Greene County",4511,2016-11-10,2016-11-14,"Standard Class","KM-16225","Kalyca Meade","Corporate","Springfield","MO","Central","FUR-FU-10001085","Furniture","Furnishings","3M Polarizing Light Filter Sleeves",37.3,2,0,17.158,"Nov",2016,4,"29"
"225","65807","Greene County",6622,2017-01-13,2017-01-18,"Second Class","CP-12085","Cathy Prescott","Corporate","Springfield","MO","Central","FUR-BO-10001608","Furniture","Bookcases","Hon Metal Bookcases, Black",212.94,3,0,53.235,"Jan",2017,5,"29"
"226","65807","Greene County",8990,2015-12-24,2015-12-30,"Standard Class","HM-14860","Harry Marie","Corporate","Springfield","MO","Central","FUR-FU-10003026","Furniture","Furnishings","Eldon Regeneration Recycled Desk Accessories, Black",9.68,2,0,3.7752,"Dec",2015,6,"29"
"227","68025","Dodge County",4104,2017-12-21,2017-12-21,"Same Day","RB-19465","Rick Bensley","Home Office","Fremont","NE","Central","FUR-FU-10001940","Furniture","Furnishings","Staple-based wall hangings",15.92,2,0,7.0048,"Dec",2017,0,"31"
"228","68104","Douglas County",808,2015-02-03,2015-02-05,"First Class","AA-10375","Allen Armold","Consumer","Omaha","NE","Central","FUR-FU-10003347","Furniture","Furnishings","Coloredge Poster Frame",28.4,2,0,11.076,"Feb",2015,2,"31"
"229","68104","Douglas County",7388,2016-09-13,2016-09-18,"Standard Class","AG-10270","Alejandro Grove","Consumer","Omaha","NE","Central","FUR-FU-10003664","Furniture","Furnishings","Electrix Architect's Clamp-On Swing Arm Lamp, Black",1336.44,14,0,387.5676,"Sep",2016,5,"31"
"230","68104","Douglas County",7579,2016-12-18,2016-12-21,"First Class","PN-18775","Parhena Norris","Home Office","Omaha","NE","Central","FUR-CH-10004997","Furniture","Chairs","Hon Every-Day Series Multi-Task Chairs",563.94,3,0,112.788,"Dec",2016,3,"31"
"231","73120","Oklahoma County",5028,2017-07-29,2017-08-03,"Standard Class","RF-19735","Roland Fjeld","Consumer","Oklahoma City","OK","Central","FUR-CH-10004626","Furniture","Chairs","Office Star Flex Back Scooter Chair with Aluminum Finish Frame",302.67,3,0,72.6408,"Jul",2017,5,"40"
"232","73120","Oklahoma County",5138,2016-11-13,2016-11-17,"Standard Class","TS-21430","Tom Stivers","Corporate","Oklahoma City","OK","Central","FUR-FU-10003096","Furniture","Furnishings","Master Giant Foot Doorstop, Safety Yellow",30.36,4,0,13.0548,"Nov",2016,4,"40"
"233","73120","Oklahoma County",7288,2016-06-20,2016-06-25,"Standard Class","BS-11365","Bill Shonely","Corporate","Oklahoma City","OK","Central","FUR-FU-10004270","Furniture","Furnishings","Executive Impressions 13"" Clairmont Wall Clock",57.69,3,0,23.6529,"Jun",2016,5,"40"
"234","73120","Oklahoma County",8010,2015-11-17,2015-11-24,"Standard Class","AA-10645","Anna Andreadi","Consumer","Oklahoma City","OK","Central","FUR-CH-10002073","Furniture","Chairs","Hon Olson Stacker Chairs",1323.9,5,0,383.931,"Nov",2015,7,"40"
"235","73120","Oklahoma County",8803,2016-11-10,2016-11-12,"First Class","AB-10015","Aaron Bergman","Consumer","Oklahoma City","OK","Central","FUR-BO-10003966","Furniture","Bookcases","Sauder Facets Collection Library, Sky Alder Finish",341.96,2,0,54.7136,"Nov",2016,2,"40"
"236","73505","Comanche County",4479,2017-10-22,2017-10-22,"Same Day","BD-11620","Brian DeCherney","Consumer","Lawton","OK","Central","FUR-TA-10003748","Furniture","Tables","Bevis 36 x 72 Conference Tables",248.98,2,0,54.7756,"Oct",2017,0,"40"
"237","74012","Tulsa County",9494,2016-01-03,2016-01-08,"Standard Class","BO-11350","Bill Overfelt","Corporate","Broken Arrow","OK","Central","FUR-TA-10000617","Furniture","Tables","Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",1592.85,7,0,350.427,"Jan",2016,5,"40"
"238","74133","Tulsa County",2646,2014-09-07,2014-09-12,"Second Class","TB-21400","Tom Boeckenhauer","Consumer","Tulsa","OK","Central","FUR-FU-10004270","Furniture","Furnishings","Executive Impressions 13"" Clairmont Wall Clock",57.69,3,0,23.6529,"Sep",2014,5,"40"
"239","74133","Tulsa County",2649,2014-09-07,2014-09-12,"Second Class","TB-21400","Tom Boeckenhauer","Consumer","Tulsa","OK","Central","FUR-FU-10004665","Furniture","Furnishings","3M Polarizing Task Lamp with Clamp Arm, Light Gray",821.88,6,0,213.6888,"Sep",2014,5,"40"
"240","74133","Tulsa County",4429,2017-03-21,2017-03-27,"Standard Class","CL-12565","Clay Ludtke","Consumer","Tulsa","OK","Central","FUR-CH-10004495","Furniture","Chairs","Global Leather and Oak Executive Chair, Black",1805.88,6,0,523.7052,"Mar",2017,6,"40"
"241","74133","Tulsa County",5979,2014-09-07,2014-09-13,"Standard Class","RB-19465","Rick Bensley","Home Office","Tulsa","OK","Central","FUR-TA-10001039","Furniture","Tables","KI Adjustable-Height Table",429.9,5,0,111.774,"Sep",2014,6,"40"
"242","74133","Tulsa County",5981,2014-09-07,2014-09-13,"Standard Class","RB-19465","Rick Bensley","Home Office","Tulsa","OK","Central","FUR-CH-10004698","Furniture","Chairs","Padded Folding Chairs, Black, 4/Carton",161.96,2,0,45.3488,"Sep",2014,6,"40"
"243","74133","Tulsa County",6420,2016-10-31,2016-11-05,"Standard Class","HW-14935","Helen Wasserman","Corporate","Tulsa","OK","Central","FUR-CH-10002084","Furniture","Chairs","Hon Mobius Operator's Chair",368.97,3,0,81.1734,"Oct",2016,5,"40"
"244","74133","Tulsa County",9448,2017-05-27,2017-06-03,"Standard Class","DN-13690","Duane Noonan","Consumer","Tulsa","OK","Central","FUR-FU-10003664","Furniture","Furnishings","Electrix Architect's Clamp-On Swing Arm Lamp, Black",477.3,5,0,138.417,"May",2017,7,"40"
"245","74403","Muskogee County",1832,2017-10-21,2017-10-21,"Same Day","SL-20155","Sara Luxemburg","Home Office","Muskogee","OK","Central","FUR-TA-10002356","Furniture","Tables","Bevis Boat-Shaped Conference Table",262.11,1,0,62.9064,"Oct",2017,0,"40"
"246","57103","Minnehaha County",2317,2017-07-20,2017-07-25,"Standard Class","EM-13825","Elizabeth Moffitt","Corporate","Sioux Falls","SD","Central","FUR-CH-10003833","Furniture","Chairs","Novimex Fabric Task Chair",182.94,3,0,27.441,"Jul",2017,5,"46"
"247","57701","Pennington County",8151,2014-01-26,2014-01-29,"First Class","CA-11965","Carol Adams","Corporate","Rapid City","SD","Central","FUR-BO-10004409","Furniture","Bookcases","Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",141.96,2,0,39.7488,"Jan",2014,3,"46"
"248","75002","Collin County",2975,2015-05-07,2015-05-12,"Standard Class","AG-10675","Anna Gayman","Consumer","Allen","TX","Central","FUR-TA-10001095","Furniture","Tables","Chromcraft Round Conference Tables",244.006,2,30,-31.3722,"May",2015,5,"48"
"249","75007","Denton County",1601,2017-11-19,2017-11-21,"Second Class","AB-10150","Aimee Bixby","Consumer","Carrollton","TX","Central","FUR-FU-10001967","Furniture","Furnishings","Telescoping Adjustable Floor Lamp",15.992,2,60,-13.993,"Nov",2017,2,"48"
"250","75007","Denton County",9904,2014-11-12,2014-11-18,"Standard Class","DP-13000","Darren Powers","Consumer","Carrollton","TX","Central","FUR-FU-10004587","Furniture","Furnishings","GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",25.128,3,60,-6.9102,"Nov",2014,6,"48"
"251","75023","Collin County",3508,2014-06-20,2014-06-24,"Standard Class","SC-20020","Sam Craven","Consumer","Plano","TX","Central","FUR-BO-10001608","Furniture","Bookcases","Hon Metal Bookcases, Black",193.0656,4,32,-19.8744,"Jun",2014,4,"48"
"252","75023","Collin County",6439,2017-12-14,2017-12-19,"Standard Class","LC-16885","Lena Creighton","Consumer","Plano","TX","Central","FUR-TA-10000577","Furniture","Tables","Bretford CR4500 Series Slim Rectangular Table",974.988,4,30,-97.4988,"Dec",2017,5,"48"
"253","75023","Collin County",7306,2014-03-29,2014-04-02,"Standard Class","MG-18145","Mike Gockenbach","Consumer","Plano","TX","Central","FUR-TA-10001889","Furniture","Tables","Bush Advantage Collection Racetrack Conference Table",890.841,3,30,-152.7156,"Mar",2014,4,"48"
"254","75034","Denton County",8518,2017-06-04,2017-06-07,"Second Class","EM-14065","Erin Mull","Consumer","Frisco","TX","Central","FUR-FU-10002501","Furniture","Furnishings","Nu-Dell Executive Frame",30.336,6,60,-17.4432,"Jun",2017,3,"48"
"255","75043","Dallas County",5305,2014-09-21,2014-09-23,"First Class","JS-15940","Joni Sundaresam","Home Office","Garland","TX","Central","FUR-FU-10001546","Furniture","Furnishings","Dana Swing-Arm Lamps",8.544,2,60,-7.476,"Sep",2014,2,"48"
"256","75051","Dallas County",2137,2015-12-31,2016-01-05,"Standard Class","TB-21625","Trudy Brown","Consumer","Grand Prairie","TX","Central","FUR-FU-10002364","Furniture","Furnishings","Eldon Expressions Wood Desk Accessories, Oak",14.76,5,60,-11.439,"Dec",2015,5,"48"
"257","75051","Dallas County",3245,2017-12-01,2017-12-05,"Standard Class","SJ-20215","Sarah Jordon","Consumer","Grand Prairie","TX","Central","FUR-CH-10002602","Furniture","Chairs","DMI Arturo Collection Mission-style Design Wood Chair",317.058,3,30,-18.1176,"Dec",2017,4,"48"
"258","75051","Dallas County",3939,2015-06-16,2015-06-20,"Standard Class","LS-17230","Lycoris Saunders","Consumer","Grand Prairie","TX","Central","FUR-CH-10001708","Furniture","Chairs","Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back",197.372,2,30,-25.3764,"Jun",2015,4,"48"
"259","75051","Dallas County",6370,2016-10-03,2016-10-07,"Standard Class","TP-21565","Tracy Poddar","Corporate","Grand Prairie","TX","Central","FUR-FU-10001756","Furniture","Furnishings","Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",38.08,5,60,-29.512,"Oct",2016,4,"48"
"260","75080","Dallas County",37,2016-12-08,2016-12-10,"First Class","GH-14485","Gene Hale","Corporate","Richardson","TX","Central","FUR-FU-10003664","Furniture","Furnishings","Electrix Architect's Clamp-On Swing Arm Lamp, Black",190.92,5,60,-147.963,"Dec",2016,2,"48"
"261","75081","Dallas County",2155,2016-04-30,2016-05-05,"Standard Class","BF-11170","Ben Ferrer","Home Office","Dallas","TX","Central","FUR-FU-10004973","Furniture","Furnishings","Flat Face Poster Frame",22.608,3,60,-10.1736,"Apr",2016,5,"48"
"262","75081","Dallas County",3140,2017-11-12,2017-11-18,"Standard Class","LS-16975","Lindsay Shagiari","Home Office","Dallas","TX","Central","FUR-FU-10001756","Furniture","Furnishings","Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",22.848,3,60,-17.7072,"Nov",2017,6,"48"
"263","75081","Dallas County",4072,2016-08-28,2016-08-31,"First Class","TP-21415","Tom Prescott","Consumer","Dallas","TX","Central","FUR-BO-10003159","Furniture","Bookcases","Sauder Camden County Collection Libraries, Planked Cherry Finish",156.3728,2,32,-52.8908,"Aug",2016,3,"48"
"264","75081","Dallas County",8134,2015-10-08,2015-10-13,"Standard Class","GH-14485","Gene Hale","Corporate","Dallas","TX","Central","FUR-FU-10003708","Furniture","Furnishings","Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",72.78,3,60,-70.9605,"Oct",2015,5,"48"
"265","75081","Dallas County",9288,2017-06-19,2017-06-26,"Standard Class","DB-13270","Deborah Brumfield","Home Office","Dallas","TX","Central","FUR-TA-10000688","Furniture","Tables","Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",457.485,3,30,-84.9615,"Jun",2017,7,"48"
"266","75081","Dallas County",9431,2015-08-28,2015-09-01,"Standard Class","BP-11185","Ben Peterman","Corporate","Dallas","TX","Central","FUR-TA-10004607","Furniture","Tables","Hon 2111 Invitation Series Straight Table",103.481,1,30,-16.2613,"Aug",2015,4,"48"
"267","75150","Dallas County",3708,2014-11-23,2014-11-27,"Standard Class","SS-20140","Saphhira Shifley","Corporate","Mesquite","TX","Central","FUR-FU-10001940","Furniture","Furnishings","Staple-based wall hangings",6.368,2,60,-2.5472,"Nov",2014,4,"48"
"268","75217","Dallas County",3077,2014-07-20,2014-07-24,"Standard Class","KM-16375","Katherine Murray","Home Office","Dallas","TX","Central","FUR-FU-10003724","Furniture","Furnishings","Westinghouse Clip-On Gooseneck Lamps",16.74,5,60,-14.229,"Jul",2014,4,"48"
"269","75217","Dallas County",3078,2014-07-20,2014-07-24,"Standard Class","KM-16375","Katherine Murray","Home Office","Dallas","TX","Central","FUR-CH-10002024","Furniture","Chairs","HON 5400 Series Task Chairs for Big and Tall",981.372,2,30,-140.196,"Jul",2014,4,"48"
"270","75217","Dallas County",3438,2017-10-30,2017-10-30,"Same Day","RA-19945","Ryan Akin","Consumer","Dallas","TX","Central","FUR-FU-10003849","Furniture","Furnishings","DAX Metal Frame, Desktop, Stepped-Edge",16.192,2,60,-8.5008,"Oct",2017,0,"48"
"271","75217","Dallas County",3439,2017-10-30,2017-10-30,"Same Day","RA-19945","Ryan Akin","Consumer","Dallas","TX","Central","FUR-TA-10002041","Furniture","Tables","Bevis Round Conference Table Top, X-Base",251.006,2,30,-68.1302,"Oct",2017,0,"48"
"272","75217","Dallas County",5056,2015-01-03,2015-01-08,"Second Class","AH-10465","Amy Hunt","Consumer","Dallas","TX","Central","FUR-BO-10003272","Furniture","Bookcases","O'Sullivan Living Dimensions 5-Shelf Bookcases",1352.3976,9,32,-437.5404,"Jan",2015,5,"48"
"273","75217","Dallas County",6351,2017-09-03,2017-09-08,"Standard Class","AG-10900","Arthur Gainer","Consumer","Dallas","TX","Central","FUR-FU-10004622","Furniture","Furnishings","Eldon Advantage Foldable Chair Mats for Low Pile Carpets",108.4,5,60,-105.69,"Sep",2017,5,"48"
"274","75217","Dallas County",6878,2015-10-15,2015-10-15,"Same Day","CG-12520","Claire Gute","Consumer","Dallas","TX","Central","FUR-FU-10004952","Furniture","Furnishings","C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",131.376,6,60,-95.2476,"Oct",2015,0,"48"
"275","75217","Dallas County",7930,2017-07-25,2017-07-27,"First Class","EM-14200","Evan Minnotte","Home Office","Dallas","TX","Central","FUR-TA-10004767","Furniture","Tables","Safco Drafting Table",298.116,6,30,-4.25880000000004,"Jul",2017,2,"48"
"276","75217","Dallas County",8024,2014-07-21,2014-07-25,"Standard Class","HM-14860","Harry Marie","Corporate","Dallas","TX","Central","FUR-CH-10004997","Furniture","Chairs","Hon Every-Day Series Multi-Task Chairs",657.93,5,30,-93.99,"Jul",2014,4,"48"
"277","75217","Dallas County",8219,2014-10-03,2014-10-07,"Standard Class","RD-19930","Russell D'Ascenzo","Consumer","Dallas","TX","Central","FUR-FU-10000758","Furniture","Furnishings","DAX Natural Wood-Tone Poster Frame",31.776,3,60,-19.0656,"Oct",2014,4,"48"
"278","75217","Dallas County",8413,2017-03-10,2017-03-14,"Standard Class","MD-17350","Maribeth Dona","Consumer","Dallas","TX","Central","FUR-TA-10002228","Furniture","Tables","Bevis Traditional Conference Table Top, Plinth Base",933.408,4,30,-173.3472,"Mar",2017,4,"48"
"279","75217","Dallas County",8621,2017-11-06,2017-11-09,"Second Class","LC-17050","Liz Carlisle","Consumer","Dallas","TX","Central","FUR-FU-10003878","Furniture","Furnishings","Linden 10"" Round Wall Clock, Black",30.56,5,60,-19.864,"Nov",2017,3,"48"
"280","75217","Dallas County",9513,2017-05-30,2017-06-03,"Second Class","KT-16480","Kean Thornton","Consumer","Dallas","TX","Central","FUR-BO-10001811","Furniture","Bookcases","Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",204.6664,1,32,-6.01960000000003,"May",2017,4,"48"
"281","75220","Dallas County",3568,2016-09-09,2016-09-14,"Second Class","DB-12910","Daniel Byrd","Home Office","Dallas","TX","Central","FUR-FU-10003832","Furniture","Furnishings","Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",15.008,4,60,-12.0064,"Sep",2016,5,"48"
"282","75220","Dallas County",4230,2017-07-05,2017-07-10,"Standard Class","LS-16945","Linda Southworth","Corporate","Dallas","TX","Central","FUR-FU-10003601","Furniture","Furnishings","Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",332.028,9,60,-348.6294,"Jul",2017,5,"48"
"283","75220","Dallas County",5806,2017-11-13,2017-11-19,"Standard Class","KE-16420","Katrina Edelman","Corporate","Dallas","TX","Central","FUR-BO-10003441","Furniture","Bookcases","Bush Westfield Collection Bookcases, Fully Assembled",205.9992,3,32,-27.2646,"Nov",2017,6,"48"
"284","75220","Dallas County",5858,2015-08-05,2015-08-11,"Standard Class","AH-10690","Anna Häberlin","Corporate","Dallas","TX","Central","FUR-FU-10002364","Furniture","Furnishings","Eldon Expressions Wood Desk Accessories, Oak",14.76,5,60,-11.439,"Aug",2015,6,"48"
"285","75220","Dallas County",8212,2016-11-07,2016-11-12,"Standard Class","MC-17845","Michael Chen","Consumer","Dallas","TX","Central","FUR-FU-10002030","Furniture","Furnishings","Executive Impressions 14"" Contract Wall Clock with Quartz Movement",44.46,5,60,-17.784,"Nov",2016,5,"48"
"286","75220","Dallas County",8977,2017-11-23,2017-11-26,"First Class","JP-15460","Jennifer Patt","Corporate","Dallas","TX","Central","FUR-TA-10003008","Furniture","Tables","Lesro Round Back Collection Coffee Table, End Table",127.785,1,30,-31.0335,"Nov",2017,3,"48"
"287","75220","Dallas County",9625,2017-06-29,2017-06-30,"First Class","ME-17725","Max Engle","Consumer","Dallas","TX","Central","FUR-TA-10002855","Furniture","Tables","Bevis Round Conference Table Top & Single Column Base",307.314,3,30,-39.5118,"Jun",2017,1,"48"
"288","75220","Dallas County",9626,2017-06-29,2017-06-30,"First Class","ME-17725","Max Engle","Consumer","Dallas","TX","Central","FUR-BO-10000780","Furniture","Bookcases","O'Sullivan Plantations 2-Door Library in Landvery Oak",409.9992,3,32,-96.4704,"Jun",2017,1,"48"
"289","75701","Smith County",679,2017-03-18,2017-03-23,"Standard Class","CD-11980","Carol Darley","Consumer","Tyler","TX","Central","FUR-FU-10003553","Furniture","Furnishings","Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",82.524,3,60,-41.262,"Mar",2017,5,"48"
"290","76017","Tarrant County",662,2015-08-24,2015-08-28,"Standard Class","CB-12025","Cassandra Brandow","Consumer","Arlington","TX","Central","FUR-TA-10001768","Furniture","Tables","Hon Racetrack Conference Tables",918.785,5,30,-118.1295,"Aug",2015,4,"48"
"291","76017","Tarrant County",2430,2016-06-11,2016-06-17,"Standard Class","MZ-17515","Mary Zewe","Corporate","Arlington","TX","Central","FUR-FU-10004415","Furniture","Furnishings","Stacking Tray, Side-Loading, Legal, Smoke",12.544,7,60,-9.0944,"Jun",2016,6,"48"
"292","76017","Tarrant County",2610,2014-11-25,2014-11-30,"Standard Class","MC-17590","Matt Collister","Corporate","Arlington","TX","Central","FUR-TA-10000577","Furniture","Tables","Bretford CR4500 Series Slim Rectangular Table",1218.735,5,30,-121.8735,"Nov",2014,5,"48"
"293","76017","Tarrant County",2613,2014-11-25,2014-11-30,"Standard Class","MC-17590","Matt Collister","Corporate","Arlington","TX","Central","FUR-FU-10000221","Furniture","Furnishings","Master Caster Door Stop, Brown",6.096,3,60,-3.9624,"Nov",2014,5,"48"
"294","76017","Tarrant County",6652,2017-09-08,2017-09-11,"First Class","BF-11020","Barry Französisch","Corporate","Arlington","TX","Central","FUR-FU-10001095","Furniture","Furnishings","DAX Black Cherry Wood-Tone Poster Frame",21.184,2,60,-11.6512,"Sep",2017,3,"48"
"295","76017","Tarrant County",6654,2017-09-08,2017-09-11,"First Class","BF-11020","Barry Französisch","Corporate","Arlington","TX","Central","FUR-CH-10003535","Furniture","Chairs","Global Armless Task Chair, Royal Blue",213.43,5,30,-39.637,"Sep",2017,3,"48"
"296","76063","Tarrant County",8678,2017-10-24,2017-10-26,"First Class","PO-18850","Patrick O'Brill","Consumer","Mansfield","TX","Central","FUR-TA-10004607","Furniture","Tables","Hon 2111 Invitation Series Straight Table",517.405,5,30,-81.3065,"Oct",2017,2,"48"
"297","76106","Tarrant County",546,2014-05-11,2014-05-16,"Standard Class","PG-18895","Paul Gonzalez","Consumer","Fort Worth","TX","Central","FUR-FU-10000723","Furniture","Furnishings","Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",66.112,4,60,-84.2928,"May",2014,5,"48"
"298","76106","Tarrant County",1275,2016-05-26,2016-05-26,"Same Day","MS-17710","Maurice Satty","Consumer","Fort Worth","TX","Central","FUR-CH-10001973","Furniture","Chairs","Office Star Flex Back Scooter Chair with White Frame",388.43,5,30,-88.784,"May",2016,0,"48"
"299","76106","Tarrant County",1359,2017-04-26,2017-04-27,"First Class","LB-16735","Larry Blacks","Consumer","Fort Worth","TX","Central","FUR-FU-10000010","Furniture","Furnishings","DAX Value U-Channel Document Frames, Easel Back",1.988,1,60,-1.4413,"Apr",2017,1,"48"
"300","76106","Tarrant County",3099,2017-04-27,2017-05-01,"Standard Class","CV-12805","Cynthia Voltz","Corporate","Fort Worth","TX","Central","FUR-BO-10002268","Furniture","Bookcases","Sauder Barrister Bookcases",220.2656,4,32,-42.1096,"Apr",2017,4,"48"
"301","76106","Tarrant County",4670,2017-05-06,2017-05-11,"Standard Class","DB-13555","Dorothy Badders","Corporate","Fort Worth","TX","Central","FUR-BO-10001601","Furniture","Bookcases","Sauder Mission Library with Doors, Fruitwood Finish",623.4648,7,32,-119.1918,"May",2017,5,"48"
